Format,Title,Artist,Release Year,Genre(s),Country,RIYL,Location (Shelf),Album Cover URL,Fill In?
Record,Be Bop and Holla,Andy Fairweather Low,1976,Vocal,UK,"Taylor Swift, Harry Styles",A1,https://i.discogs.com/LOrJSsgZFru4yOQnnfCoMwT5WD-GWb7oOFMyBUjTZXY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0NzU1/OTctMTM2MzQzNTkx/Ny0xMTY2LmpwZWc.jpeg,Been Filled
Record,Run,The Windbreakers,1986,"Alternative Rock, Indie Rock, Jangle Pop",US,"R.E.M., The dB’s, Let’s Active, Tommy Keene, The Smithereens",A1,https://lastfm.freetls.fastly.net/i/u/300x300/6155b2e5e77640f092df31998c8300b0.jpg,Been Filled
Record,Nothing But a Breeze,Jesse Winchester,1977,Folk Rock,US,"John Prine, Guy Clark, Townes Van Zandt, Jim Croce, James Taylor",A1,https://is1-ssl.mzstatic.com/image/thumb/Music/3c/e8/11/mzi.ljhplcsr.jpg/600x600bb.jpg,Been Filled
Record,Live and Pickin,Doc and Merle Watson,1979,"Folk, Acoustic, Bluegrass, Country, Ballad, Country Blues",US,"Norman Blake, Tony Rice, David Grisman, John Hartford, Ricky Skaggs",A1,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/c2/69/44/c2694479-a5b7-6b37-1794-192106ed6248/00011661161726.rgb.jpg/600x600bb.jpg,Been Filled
Record,Year of Sunday,Seals and Crofts,2007,"Folk Rock, Folk",US,"America, Bread, Crosby, Stills & Nash, Dan Fogelberg, Poco",A1,https://is1-ssl.mzstatic.com/image/thumb/Music/5a/88/16/mzi.eurggilp.jpg/600x600bb.jpg,Been Filled
Record,Summer Breeze,Seals and Crofts,2007,"Soft Rock, Folk Rock",US,"America, Bread, Crosby, Stills & Nash, Dan Fogelberg, Poco",A1,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/d5/48/6b/d5486bf5-ecc9-394a-c9f9-09a805f4a422/mzi.nrglmqqm.jpg/600x600bb.jpg,Been Filled
Record,Tough as I Want to Be,Phillip Walker,1984,Blues,US,"Stevie Ray Vaughan, Rory Gallagher, Robin Trower, Albert King, Buddy Guy",A1,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/5f/c8/4c/5fc84c92-49e8-89e4-3f58-029af39d3c19/19CRGIM08949.rgb.jpg/600x600bb.jpg,Been Filled
Record,Get Closer,Seals and Crofts,2018,Pop Rock,US,"America, Bread, Crosby, Stills & Nash, Dan Fogelberg, Poco",A1,https://lastfm.freetls.fastly.net/i/u/300x300/2e969991addbc099370612aac5e3c031.jpg,Been Filled
Record,Tiny Days,Scruffy the Cat,1987,Alternative Rock,US,"The Replacements, The dB’s, Let’s Active, The Smithereens, Tommy Keene",A1,https://is1-ssl.mzstatic.com/image/thumb/Music69/v4/ec/f5/dd/ecf5dd3e-0121-2f57-4731-57f45cdc4c73/886445345698.jpg/600x600bb.jpg,Been Filled
Record,Before the Storm,Johnny Winter,2009,Blues Rock,US,"Stevie Ray Vaughan, Rory Gallagher, Robin Trower, Albert King, Buddy Guy",A1,https://lastfm.freetls.fastly.net/i/u/300x300/714f1b21caa34a54d901f2af1ea9460d.jpg,Been Filled
Record,The Whole Wide World,Wreckless Eric,1977,"Rock & Roll, Punk",UK,"The Undertones, Buzzcocks, Ian Dury, The Rezillos, The Adverts",A1,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/08/13/b4/0813b484-1a03-54f9-d8b1-62c11700d1ee/888003447738_cover.jpg/600x600bb.jpg,Been Filled
Record,Headin' Home,Gary Wright,1979,"Symphonic Rock, Soft Rock",US,"Electric Light Orchestra, ELO*, Fleetwood Mac, Eagles",A1,https://is1-ssl.mzstatic.com/image/thumb/Music/y2005/m07/d25/h10/mzi.afcpweci.jpg/600x600bb.jpg,Been Filled
Record,House of Boris,Wreck,1991,"Alternative Rock, Grunge",US,"Mudhoney, Tad, The Melvins, Screaming Trees, L7",A1,https://lastfm.freetls.fastly.net/i/u/300x300/3e03d2ae9f514ce983db0f87b43e2e3e.jpg,Been Filled
Record,The Wonderful World of Wreckless Eric,Wreckless Eric,1978,"New Wave, Punk",UK,"The Undertones, Buzzcocks, Ian Dury, The Rezillos, The Adverts",A1,https://lastfm.freetls.fastly.net/i/u/300x300/b53a606cca25f4455dc48897c7cdabc9.jpg,Been Filled
Record,Bullshot,Link Wray,1979,Rock & Roll,US,"The Rolling Stones, Tom Petty, The Faces, The Black Crowes, Drive-By Truckers",A1,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/f9/4d/42/f94d4290-25f2-fe15-d3d1-bfd6920ad5ad/197190985092.jpg/600x600bb.jpg,Been Filled
Record,Celebration Town,The World Service,2015,"Alternative Rock, New Wave",UK,"The Chameleons, The Sound, Comsat Angels, The Church, Sad Lovers & Giants",A1,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/da/c1/55/dac1551d-4b9b-66bc-6f49-a6e9f5bbed89/19UMGIM45599.rgb.jpg/600x600bb.jpg,Been Filled
Record,World of...,Mad Violets,1966,Psychedelic Rock,France,"The Soft Machine, Can, Amon Düül II, Faust, Tangerine Dream",A1,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/fb/70/05/fb700555-d8e0-7434-4a9f-17dd8649e0ef/195999401010.jpg/600x600bb.jpg,Been Filled
Record,Two,Tom Robinson,1994,Pop Rock,UK,"Elvis Costello, Joe Jackson, Squeeze, The Jam, XTC",A1,https://is1-ssl.mzstatic.com/image/thumb/Music/18/ce/f0/mzi.gppbdmly.jpg/600x600bb.jpg,Been Filled
Record,I Reserve the Right,Stillwater,2007,"Southern Rock, Hard Rock",US,"The Outlaws, Molly Hatchet, .38 Special, Blackfoot, The Rossington Band",A1,https://i.discogs.com/IeNVby2JXm1s5j92bgd2fZmCqiJm9NkRtoZrJ0dBmH8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NDQ1/NDctMTUyMTI5NzQ2/Ni0xMTY0LmpwZWc.jpeg,Been Filled
Record,Wild Trip,The Stomach Mouths,1985,Garage Rock,Scandinavia,"The Sonics, The Monks, The Mummies, The Oblivians, The Gories",A1,https://lastfm.freetls.fastly.net/i/u/300x300/faacc69ee8fea52b569b83c6488ff522.jpg,Been Filled
Record,So Early in the Spring,Judy Collins,1977,"Folk Rock, Soft Rock, Ballad, Folk",US,"Joan Baez, Joni Mitchell, Judy Henske, Buffy Sainte-Marie, Linda Ronstadt",A1,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/68/6b/64/686b6411-1d76-5654-86f2-5024025a1f1f/603497920471.jpg/600x600bb.jpg,Been Filled
Record,Brand New Friend,Lloyd Cole and the Commotions,1985,"Pop Rock, Indie Rock",UK,"The Smiths, The Go-Betweens, Prefab Sprout, Aztec Camera, The Triffids",A1,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/08/9a/0b/089a0bf8-7728-5287-a29b-6610452cdc7b/00602557466805.rgb.jpg/600x600bb.jpg,Been Filled
Record,Perfect Skin,Lloyd Cole and the Commotions,1988,Indie Rock,UK,"The Smiths, The Go-Betweens, Prefab Sprout, Aztec Camera, The Triffids",A1,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/aa/2d/74/aa2d74eb-dd26-250b-bd80-25d6e2f1ae72/00602557466812.rgb.jpg/600x600bb.jpg,Been Filled
Record,Psychosis,Coffin Break,1989,"Grunge, Punk, Alternative Rock",US,"Mudhoney, Tad, The Melvins, Screaming Trees, L7",A1,https://lastfm.freetls.fastly.net/i/u/300x300/386cac50127b4bd7837f7fcc95f3f5df.jpg,Been Filled
Record,State of Shock,Ted Nugent,2016,Hard Rock,Europe,"Aerosmith, Blue Öyster Cult, Thin Lizzy, UFO, Montrose",A1,https://is1-ssl.mzstatic.com/image/thumb/Music/eb/0c/d5/mzi.lesxzdfx.jpg/600x600bb.jpg,Been Filled
Record,Tales of the Unexpected,Mahogany Rush,1990,"Stoner Rock, Hard Rock, Prog Rock, Psychedelic Rock",US,"Frank Marino, Robin Trower, Pat Travers, Uli Jon Roth, Michael Schenker",A1,https://is1-ssl.mzstatic.com/image/thumb/Music/df/32/0e/mzi.wrgnznri.jpg/600x600bb.jpg,Been Filled
Record,Peregrins,Peregrins,1989,Alternative Rock,US,"The Replacements, Hüsker Dü, The Dream Syndicate, Game Theory, The Smithereens",A1,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/73/7e/59/737e598a-6636-d27e-f409-6f20149f237f/194491907129.jpg/600x600bb.jpg,Been Filled
Record,Live,Mahogany Rush,1995,Rock,UK,"Frank Marino, Robin Trower, Pat Travers, Uli Jon Roth, Michael Schenker",A1,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/eb/37/d7/eb37d7fe-6427-0737-34fa-fd4a94969be3/886446728797.jpg/600x600bb.jpg,Been Filled
Record,IV,Mahogany Rush,1976,Hard Rock,Europe,"Frank Marino, Robin Trower, Pat Travers, Uli Jon Roth, Michael Schenker",A1,https://is1-ssl.mzstatic.com/image/thumb/Music/72/0b/2f/mzi.wznyrgln.jpg/600x600bb.jpg,Been Filled
Record,Man,Man,2004,"House, Techno, Bleep",UK,"Daft Punk, Justice (3), Aphex Twin, LFO, N-Joi",A1,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/99/41/c1/9941c1f8-88c8-64ea-0c04-1e5379e0bf8d/64615.jpg/600x600bb.jpg,Been Filled
Record,Best of the Move,The Move,1994,"Pop Rock, Psychedelic Rock",US,"The Kinks, The Pretty Things, The Zombies, The Small Faces, The Creation",A1,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/c4/88/52/c48852ff-b542-2884-a696-ca39e0b4cdf3/19UMGIM65658.rgb.jpg/600x600bb.jpg,Been Filled
Record,The Dream Faded,The Misunderstood,1982,"Garage Rock, Psychedelic Rock, Prog Rock",UK,"13th Floor Elevators, Love, The Seeds, The Chocolate Watchband, The Electric Prunes",A1,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/9b/32/6b/9b326b22-ee88-d291-6baa-2aaa496b2959/5013929103221.jpg/600x600bb.jpg,Been Filled
Record,Live Grape,Moby Grape,1988,Psychedelic Rock,US,"Buffalo Springfield, Quicksilver Messenger Service, The Flying Burrito Brothers, The Byrds, The Beau Brummels",A1,https://is1-ssl.mzstatic.com/image/thumb/Features/0d/66/af/dj.elajqodt.jpg/600x600bb.jpg,Been Filled
Record,Truly Fine Citizen,Moby Grape,2007,"Country Rock, Folk Rock, Garage Rock, Psychedelic Rock, Blues Rock",US,"Buffalo Springfield, Quicksilver Messenger Service, The Flying Burrito Brothers, The Byrds, The Beau Brummels",A1,https://is1-ssl.mzstatic.com/image/thumb/Music/3c/5f/50/mzi.txpsncsg.jpg/600x600bb.jpg,Been Filled
Record,This is Art,Maximum America,2014,Rock,US,"The Chameleons, The Sound, Comsat Angels, The Church, Sad Lovers & Giants",A1,https://i.discogs.com/uAQq7Ya58ps0aQECQ3X-I4z34vsvPMIFfTTOrfslNXQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0MTYw/NTgtMTI4NzE3MjUy/Ni5qcGVn.jpeg,Been Filled
Record,Start Breathing,The McGuires,2008,"Alternative Rock, Jangle Pop",US,"R.E.M., The dB’s, Let’s Active, Tommy Keene, The Smithereens",A1,https://i.discogs.com/QSjF6xCNyExYIVmx06Xkl5YKX5b0lZcVyG9DESMMw0g/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMzNDEw/MzQtMTY5MjczNTky/My0yMTI5LmpwZWc.jpeg,Been Filled
Record,Ol Blue Suede Shoes is Back,Carl Perkins,1988,"Blues Rock, Rhythm & Blues, Acid Rock, Hard Rock, Psychedelic Rock",France,"Jerry Lee Lewis, Chuck Berry, Buddy Holly, Gene Vincent, Eddie Cochran",A1,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/1a/b4/5e/1ab45ebd-97fe-1f68-990e-2e7b12793174/22UM1IM07309.rgb.jpg/600x600bb.jpg,Been Filled
Record,Reflection,Pentangle,1988,"Celtic, Folk, Folk Rock",UK,"Enya, Clannad, Loreena McKennitt, The Corrs, Flook",A1,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/ef/e2/3c/efe23c27-0cd1-ea4c-34a6-507e8818bec7/5414939533778.jpg/600x600bb.jpg,Been Filled
Record,Double Live,Ted Nugent,2014,Hard Rock,US,"Aerosmith, Blue Öyster Cult, Thin Lizzy, UFO, Montrose",A1,https://is1-ssl.mzstatic.com/image/thumb/Music/e1/d8/50/mzi.ttbacozf.jpg/600x600bb.jpg,Been Filled
Record,,,,,,,,,
Record,The Best of Black Oak Arkansas,Black Oak Arkansas,1977,Southern Rock,US,"Wet Willie, Molly Hatchet, Blackfoot, Foghat",I5,https://i.discogs.com/ay0ioidIkgQCmpNl1HwGgAWowaB9N3_CwTDWvKJvg7s/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzMjcy/MDgtMTI3NzI4OTEw/OS5qcGVn.jpeg,
Record,Black Jesus Voice,Richard H. Kirk,1986,Electronic,UK,"Sandoz, Electronic Eye, Sweet Exorcist",I5,https://i.discogs.com/Ol91e00qJWOoqkQ7hfG2TNNmLKFfr0dXL42JDvyLfPI/rs:fit/g:sm/q:40/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2NDg4/LTE0Mjg3NDI4OTMt/Njg1Mi5qcGVn.jpeg,
Record,Rosy Jack World,Blake Babies,1999,Alternative Rock,US,"Juliana Hatfield, Velocity Girl",I5,https://www.discogs.com/release/1609019-Blake-Babies-Rosy-Jack-World/image/SW1hZ2U6MjM3MDkzNQ==,
Record,Earwig,Blake Babies,1989,Alternative Rock,US,"Juliana Hatfield, Velocity Girl",I5,https://i.discogs.com/Mlo1Kl413R2LLSRNjnOOvuYxF-Ut2uzGkv7lxwygJho/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjM1/Njk4LTE3MTUyODY5/NDAtMjAwMy5qcGVn.jpeg,
Record,Sunburn,Blake Babies,1990,Alternative Rock,US,"Juliana Hatfield, Velocity Girl",I5,https://www.discogs.com/release/367722-Blake-Babies-Sunburn/image/SW1hZ2U6MjA0MzYxOTY=,
Record,"Nicely, Nicely",Blake Babies,1987,Alternative Rock,US,"Juliana Hatfield, Velocity Girl",I5,https://i.discogs.com/I_qoFrWq8QDoddor0s61s_TItIc518x__Jj3pE5Y90k/rs:fit/g:sm/q:90/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0MTA3/ODMtMTI4MjUyNzg5/OC5qcGVn.jpeg,
Record,Worlds Apart,Blackjack,1980,Rock,US,"The Road Hammers, Taylor Phillips, Jon Wolfe",I5,https://i.discogs.com/Ch3waEi1lNsjBWNeTQ03_qj6PmKaUrDUBzUZXW2ZO9c/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg2MjM0/ODItMTQ2NTM1NjEx/OS04MDc2LmpwZWc.jpeg,
Record,Strikes,Blackfoot,1979,Southern Rock,US,"Molly Hatchet, Lynyrd Skynyrd",I5,https://www.discogs.com/release/1759021-Blackfoot-Strikes/image/SW1hZ2U6NDE5OTI0Mjg=,
Record,Black Bird,BlackBird,1988,"Electronic, Post-Punk",US,,I5,https://i.discogs.com/OJj41mjCIT9Q1k04qUfjL4TWmFaf4biyCy6vBQ61kJc/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4ODQ2/ODYtMTUxODgwNDU1/NC0yNTkxLmpwZWc.jpeg,
Record,Procedure,Blackgirls,1990,"Folk, Rock",US,,I5,https://i.discogs.com/zpsmwl56SufubQ58GbiW7YrAgM1qULTgEIQz9shZoBU/rs:fit/g:sm/q:90/h:600/w:590/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3NDc4/NzUtMTQ0ODEzMDU3/NS0xNzAxLmpwZWc.jpeg,
Record,No Reservations,Blackfoot,1975,Southern Rock,US,"Molly Hatchet, Lynyrd Skynyrd",I5,https://i.discogs.com/C0_DCQi-eMXqUQV3pdCfwapv9HkVFXg-umNL7m7N7bQ/rs:fit/g:sm/q:90/h:598/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyNjA1/ODg2LTE1Mzg0NzE2/NDctMzk5My5qcGVn.jpeg,
Record,10 Year Overnight Sensation,Black Oak Arkansas,1976,Southern Rock,US,"Wet Willie, Molly Hatchet, Blackfoot, Foghat",I5,https://i.discogs.com/Ou89bYTO46KnJmIORH35SYg0FIkoCR1_S2EZm1FxDK8/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM4MDk0/NC0xNTAyMTM3MTUy/LTI2MTEuanBlZw.jpeg,
Record,Blackjack,Blackjack,1979,,,,,,
Record,,,,,,,,,
Record,Dead Eyes Opened,Severed Heads,1986,Electronic,Canada,,F4,https://www.discogs.com/release/161242-Severed-Heads-Dead-Eyes-Opened/image/SW1hZ2U6OTM0NDM5Ng==,
Record,Come Visit The Big Bigot,Severed Heads,1986,Electronic,Canadá,,F4,https://www.discogs.com/release/209507-Severed-Heads-Come-Visit-The-Big-Bigot/image/SW1hZ2U6NjU5NDU0OQ==,
Record,No Earthy Connection,Rick Wakeman,1976,"Electronic, Rock",UK,,F4,https://www.discogs.com/master/57999-Rick-Wakeman-And-The-English-Rock-Ensemble-No-Earthly-Connection/image/SW1hZ2U6NDExMDA1OA==,
Record,Raintime,The Wolfgang Press,1989,"Electronic, Rock",UK,,F4,https://www.discogs.com/master/16376-The-Wolfgang-Press-Raintime-Bottom-Drawer/image/SW1hZ2U6OTEwNzk2NQ==,
Record,Big Sex,The Wolfgang Press,1987,Electronic,UK,,F4,https://www.discogs.com/master/16319-The-Wolfgang-Press-Big-Sex/image/SW1hZ2U6OTEwNzc0MA==,
Record,Modern Mandolin Quartet,Modern Mandolin Quartet,1988,Classical,USA,,F4,https://www.discogs.com/master/413183-Modern-Mandolin-Quartet-Modern-Mandolin-Quartet/image/SW1hZ2U6NjM2MTMyMg==,
Record,The Hammer,Andy Narell,1987,Jazz,USA,,F4,https://www.discogs.com/release/3960934-Andy-Narell-The-Hammer,
Record,Junge Romer,Falco,1984,Electronic,USA,,F4,https://www.discogs.com/master/77891-Falco-Junge-Roemer/image/SW1hZ2U6MzU3NTU3OA==,
Record,Love of the Common People,Paul Young,1984,"Electronic, Rock",USA,,F4,https://www.discogs.com/release/1210913-Paul-Young-Love-Of-The-Common-People-Extended-Club-Mix-Come-Back-And-Stay-Extended-Club-Mix/image/SW1hZ2U6NDA2Mjk4MA==,
Record,Short Stories,Jon and the Vangelis,1980,Synth-Pop,UK,,F4,https://www.discogs.com/master/10880-Jon-And-Vangelis-Short-Stories/image/SW1hZ2U6Mzc4MDczMw==,
Record,Yes No Maybe,Two of 4,1990,"Electronic, Rock",USA,,F4,https://www.discogs.com/release/5375735-Yes-No-Maybe-Two-Of-4-/image/SW1hZ2U6MTEwMzU0NDY=,
Record,Leave It,Yes,1984,Synth-Pop,USA,,F4,https://www.discogs.com/master/35799-Yes-Leave-It/image/SW1hZ2U6MzI2NDM4ODM=,
Record,You Gotta Say Yes to Another Excess,Yello,1983,Electronic,USA,,F4,https://www.discogs.com/master/35031-Yello-You-Gotta-Say-Yes-To-Another-Excess/image/SW1hZ2U6OTQ3NDQ5,
Record,Keys to Imagination,Yanni,1986,Electronic,USA,,F4,https://www.discogs.com/release/2483878-Yanni-Keys-To-Imagination,
Record,,,,,,,,,
Record,,,,,,,,,
Record,,,,,,,,,
Record,,,,,,,,,
Record,,,,,,,,,
Record,,,,,,,,,
Record,,,,,,,,,
Record,,,,,,,,,
Record,Love Stinks,The J. Geils Band,1980,"Classic Rock, Blues",Japan,John Mellencamp,F3,https://i.discogs.com/xt9-3ggOu6b9HJTjKHe7ZIs6jCM17UwRiRoPyy-41Io/rs:fit/g:sm/q:90/h:250/w:250/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU2MzE0/NjItMTM5ODQ2NTY3/Mi04NTg1LmpwZWc.jpeg,
Record,Kettle,Chesterf!eld,1987,"Classic Rock, Pop",UK,"The Cynics, Lyres",F3,https://i.discogs.com/f5hywHS0VsGbaYs0fPVEMix2HpZzb9fDLKPrOiubc4A/rs:fit/g:sm/q:90/h:600/w:597/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNzgx/NTYtMTU1Njk2Nzg1/Mi00MzY5LmpwZWc.jpeg,
Record,Stop!,The Chesterfield Kings,1987,Rock,US,Dee Dee Ramone,F3,https://i.discogs.com/C_X4tD5_eQpdsPWDg8_EukRBiz9vA005khNcoKvp240/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIxMzIy/NDAtMTM4MzgxNTU3/My00MjExLmpwZWc.jpeg,
Record,Here are The Chesterfield Kings,The Chesterfield Kings,1982,Rock,US,"The Cynics, Dee Dee Ramone",F3,https://i.discogs.com/CFT0dJDCJYeBZfEEzDyVhjBq7kMBptpWt96tXTKWE-M/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4NjM2/NS0xMzY1MTQ3OTU0/LTY4MTcuanBlZw.jpeg,
Record,So Sexist,Chemical People,1988,"Rock, Pop, Punk",US,"Ed Urlik, Jaime Pina",F3,https://i.discogs.com/g_qPrz47eFLFxPaXlui2V5fhrIyVQ3yYQzudUDIWw0s/rs:fit/g:sm/q:90/h:500/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NzA5/ODUtMTQxNjExOTIz/NS01NDAzLmpwZWc.jpeg,
Record,Rhys Chatham,Die Donnergötter,1987,"Rock, Electric",US,"Oneida, Biggi Vinkeloe",F3,https://i.discogs.com/xLDPqk9Eo5opgknjmKljyZLhjY5NxtHYzgT3-Y902-k/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzODI3/OTAtMTYyNjYxNzcy/MC0xMTkxLmpwZWc.jpeg,
Record,The Summertime EP,Charles Brown Superstar,1994,"Rock, Indie",US,"Birdland, Schwinn",F3,https://i.discogs.com/bs5Smqjxxlg7gAw_2sFM5HfBAa27CbIIT8yJtzYRQnk/rs:fit/g:sm/q:90/h:592/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzNTI0/MTQtMTY2MDU3NDc0/MC02NzEyLmpwZWc.jpeg,
Record,Days of Our Lives/Sweet Piece of Ass,Charles Brown Superstar,1995,"Rock, Lofi",US,"Birdland, Schwinn",F3,https://i.discogs.com/lcg8A-yfmTJ4GO4NBKPeXesaaELDG62D4gAObznZ20o/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3Nzg5/ODMtMTY0MzExNDUy/Mi0zODc2LnBuZw.jpeg,
Record,Fully Qualified Survivor,Michael Chapman,1970,"Rock, Folk, World, Country",UK,"Rick Kemp, John Peel",F3,https://i.discogs.com/ymG6FkmsLxd8wa3nFi3prJs1VpBNS9PqQtA0SBfV5O8/rs:fit/g:sm/q:90/h:600/w:594/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3ODkw/MDUtMTI0MzYxODY4/NS5qcGVn.jpeg,
Record,Jaded Virgen,Marshmall Chapman,1978,"Rock, Folk, World, Country",US,,F3,https://i.discogs.com/73wzReR7qyTxFBSgqtvr1WgVNHCrrgaWObOdCfpQAWQ/rs:fit/g:sm/q:90/h:600/w:593/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2MzMz/NzUtMTY2NzkzOTM5/MC01Mjg5LmpwZWc.jpeg,
Record,On the Road to Kingdom Come,Harry Chapin,1976,"Rock, Soft Rolk, Folk",Canada,"Jim Croce, Neil Diamond",F3,https://i.discogs.com/jsOCD3pt5qvhyvIvuWJKU-Ew2TQjAIDKZQTQ2YntiGk/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4NDI1/MjctMTMzMjg5NDQ0/OS5qcGVn.jpeg,
Record,Greatest Stories - Live,Harry Chapin,1976,"Rock, Folk, World, Country",US,"Jim Croce, Neil Diamond",F3,https://i.discogs.com/W4hHpdIlGCaFEqXWJBQYn3AwT_C1P6sjLd3aooimbao/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwMzM0/NDUtMTM4MTgxMDA0/NC01NTg5LmpwZWc.jpeg,
Record,Dance Band On The Titanic,Harry Chapin,1977,"Rock, Soft Rolk, Folk",US,"Jim Croce, Neil Diamond",F3,https://i.discogs.com/UTtbPadvztjyrMiAQY5YHcwu6UjXpGB9P-_1xigg5KQ/rs:fit/g:sm/q:90/h:600/w:596/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5NDcy/MTktMTI1NDUyMTI0/OC5qcGVn.jpeg,
Record,Living Room Suite,Harry Chapin,1978,"Rock, Acoustic, Country",Canada,"Jim Croce, Neil Diamond",F3,https://i.discogs.com/Wi4T7kyiMWW4R4cef2H5h-R3g_DMqmdH6gJarJ58uPE/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4NDI1/MjItMTMzMjg5NDQw/Ny5qcGVn.jpeg,
Record,Short Stories,Harry Chapin,1973,"Rock, Soft Rolk, Folk",US,"Jim Croce, Neil Diamond",F3,https://upload.wikimedia.org/wikipedia/en/thumb/d/db/Short_Stories_LP.jpg/250px-Short_Stories_LP.jpg,
Record,Alone,Bill Champlin,1978,"Rock, Funk, Pop, Soul",US,David Pack,F3,https://i.discogs.com/70ess1YpqKVdDeq9T3Yf4aS1woMyIcp75qfcaKMv01A/rs:fit/g:sm/q:90/h:318/w:320/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxMTAx/NDctMTMxNjM0MjA3/NS5qcGVn.jpeg,
Record,Singing Rule Britannia,The Chameleons,1985,"Indie Rock, Post-Punk",UK,"The Cure, Joy Division",F3,https://www.discogs.com/release/1894505-The-Chameleons-Singing-Rule-Britannia-While-The-Walls-Close-In/image/SW1hZ2U6ODYxMzIxMQ==,
Record,What Does Anything Mean?,The Chameleons,1985,"Post-Punk, Gothic Rock",UK,"Interpol, The Cure",F3,https://www.discogs.com/master/5712-The-Chameleons-What-Does-Anything-Mean-Basically/image/SW1hZ2U6MzA4MDgxOQ==,
